,Date,CO
3943,2004-08-22 1:00:00,907.0
3944,2004-08-22 2:00:00,886.0
3945,2004-08-22 3:00:00,882.0
3946,2004-08-22 4:00:00,843.0
3947,2004-08-22 5:00:00,825.0
3948,2004-08-22 6:00:00,791.0
3949,2004-08-22 7:00:00,856.0
3950,2004-08-22 8:00:00,861.0
3951,2004-08-22 9:00:00,924.0
3952,2004-08-22 10:00:00,941.0
3953,2004-08-22 11:00:00,879.0
3954,2004-08-22 12:00:00,816.0
3955,2004-08-22 13:00:00,715.0
3956,2004-08-22 14:00:00,717.0
3957,2004-08-22 15:00:00,711.0
3958,2004-08-22 16:00:00,731.0
3959,2004-08-22 17:00:00,752.0
3960,2004-08-22 18:00:00,879.0
3961,2004-08-22 19:00:00,922.0
3962,2004-08-22 20:00:00,958.0
3963,2004-08-22 21:00:00,949.0
3964,2004-08-22 22:00:00,922.0
3965,2004-08-22 23:00:00,902.0
3966,2004-08-23 0:00:00,932.0
3967,2004-08-23 1:00:00,870.0
3968,2004-08-23 2:00:00,812.0
3969,2004-08-23 3:00:00,773.0
3970,2004-08-23 4:00:00,769.0
3971,2004-08-23 5:00:00,763.0
3972,2004-08-23 6:00:00,809.0
3973,2004-08-23 7:00:00,893.0
3974,2004-08-23 8:00:00,1028.0
3975,2004-08-23 9:00:00,1011.0
3976,2004-08-23 10:00:00,994.0
3977,2004-08-23 11:00:00,937.0
3978,2004-08-23 12:00:00,902.0
3979,2004-08-23 13:00:00,860.0
3980,2004-08-23 14:00:00,843.0
3981,2004-08-23 15:00:00,872.0
3982,2004-08-23 16:00:00,857.0
3983,2004-08-23 17:00:00,922.0
3984,2004-08-23 18:00:00,951.0
3985,2004-08-23 19:00:00,962.0
3986,2004-08-23 20:00:00,957.0
3987,2004-08-23 21:00:00,928.0
3988,2004-08-23 22:00:00,895.0
3989,2004-08-23 23:00:00,902.0
3990,2004-08-24 0:00:00,904.0
3991,2004-08-24 1:00:00,919.0
3992,2004-08-24 2:00:00,812.0
3993,2004-08-24 3:00:00,776.0
3994,2004-08-24 4:00:00,762.0
3995,2004-08-24 5:00:00,786.0
3996,2004-08-24 6:00:00,868.0
3997,2004-08-24 7:00:00,965.0
3998,2004-08-24 8:00:00,1049.0
3999,2004-08-24 9:00:00,1008.0
4000,2004-08-24 10:00:00,1008.0
4001,2004-08-24 11:00:00,973.0
4002,2004-08-24 12:00:00,964.0
4003,2004-08-24 13:00:00,923.0
4004,2004-08-24 14:00:00,934.0
4005,2004-08-24 15:00:00,1036.0
4006,2004-08-24 16:00:00,1076.0
4007,2004-08-24 17:00:00,1055.0
4008,2004-08-24 18:00:00,1081.0
4009,2004-08-24 19:00:00,1072.0
4010,2004-08-24 20:00:00,1038.0
4011,2004-08-24 21:00:00,1059.0
4012,2004-08-24 22:00:00,1070.0
4013,2004-08-24 23:00:00,1093.0
4014,2004-08-25 0:00:00,1016.0
4015,2004-08-25 1:00:00,988.0
4016,2004-08-25 2:00:00,930.0
4017,2004-08-25 3:00:00,815.0
4018,2004-08-25 4:00:00,884.0
4019,2004-08-25 5:00:00,913.0
4020,2004-08-25 6:00:00,994.0
4021,2004-08-25 7:00:00,1173.0
4022,2004-08-25 8:00:00,1314.0
4023,2004-08-25 9:00:00,1252.0
4024,2004-08-25 10:00:00,1151.0
4025,2004-08-25 11:00:00,1122.0
4026,2004-08-25 12:00:00,1111.0
4027,2004-08-25 13:00:00,1058.0
4028,2004-08-25 14:00:00,972.0
4029,2004-08-25 15:00:00,985.0
4030,2004-08-25 16:00:00,1004.0
4031,2004-08-25 17:00:00,1030.0
4032,2004-08-25 18:00:00,965.0
4033,2004-08-25 19:00:00,987.0
4034,2004-08-25 20:00:00,923.0
4035,2004-08-25 21:00:00,872.0
4036,2004-08-25 22:00:00,939.0
4037,2004-08-25 23:00:00,954.0
4038,2004-08-26 0:00:00,969.0
4039,2004-08-26 1:00:00,882.0
4040,2004-08-26 2:00:00,805.0
4041,2004-08-26 3:00:00,790.0
4042,2004-08-26 4:00:00,779.0
4043,2004-08-26 5:00:00,842.0
4044,2004-08-26 6:00:00,
4045,2004-08-26 7:00:00,
4046,2004-08-26 8:00:00,
4047,2004-08-26 9:00:00,
4048,2004-08-26 10:00:00,
4049,2004-08-26 11:00:00,
4050,2004-08-26 12:00:00,
4051,2004-08-26 13:00:00,
4052,2004-08-26 14:00:00,
4053,2004-08-26 15:00:00,
4054,2004-08-26 16:00:00,
4055,2004-08-26 17:00:00,
4056,2004-08-26 18:00:00,
4057,2004-08-26 19:00:00,
4058,2004-08-26 20:00:00,
4059,2004-08-26 21:00:00,
4060,2004-08-26 22:00:00,
4061,2004-08-26 23:00:00,
4062,2004-08-27 0:00:00,
4063,2004-08-27 1:00:00,
4064,2004-08-27 2:00:00,
4065,2004-08-27 3:00:00,
4066,2004-08-27 4:00:00,
4067,2004-08-27 5:00:00,
4068,2004-08-27 6:00:00,
4069,2004-08-27 7:00:00,
4070,2004-08-27 8:00:00,
4071,2004-08-27 9:00:00,
4072,2004-08-27 10:00:00,
4073,2004-08-27 11:00:00,
4074,2004-08-27 12:00:00,
4075,2004-08-27 13:00:00,
4076,2004-08-27 14:00:00,
4077,2004-08-27 15:00:00,
4078,2004-08-27 16:00:00,
4079,2004-08-27 17:00:00,
4080,2004-08-27 18:00:00,
4081,2004-08-27 19:00:00,
4082,2004-08-27 20:00:00,
4083,2004-08-27 21:00:00,
4084,2004-08-27 22:00:00,
4085,2004-08-27 23:00:00,
4086,2004-08-28 0:00:00,
4087,2004-08-28 1:00:00,
4088,2004-08-28 2:00:00,
4089,2004-08-28 3:00:00,835.0
4090,2004-08-28 4:00:00,792.0
4091,2004-08-28 5:00:00,749.0
4092,2004-08-28 6:00:00,803.0
4093,2004-08-28 7:00:00,818.0
4094,2004-08-28 8:00:00,932.0
4095,2004-08-28 9:00:00,977.0
4096,2004-08-28 10:00:00,1011.0
4097,2004-08-28 11:00:00,975.0
4098,2004-08-28 12:00:00,958.0
4099,2004-08-28 13:00:00,903.0
4100,2004-08-28 14:00:00,854.0
4101,2004-08-28 15:00:00,890.0
4102,2004-08-28 16:00:00,962.0
4103,2004-08-28 17:00:00,1028.0
4104,2004-08-28 18:00:00,1031.0
4105,2004-08-28 19:00:00,1087.0
4106,2004-08-28 20:00:00,1029.0
4107,2004-08-28 21:00:00,1070.0
4108,2004-08-28 22:00:00,1059.0
4109,2004-08-28 23:00:00,1125.0
4110,2004-08-29 0:00:00,1062.0
4111,2004-08-29 1:00:00,1049.0
4112,2004-08-29 2:00:00,999.0
4113,2004-08-29 3:00:00,947.0
4114,2004-08-29 4:00:00,904.0
4115,2004-08-29 5:00:00,894.0
4116,2004-08-29 6:00:00,875.0
4117,2004-08-29 7:00:00,870.0
4118,2004-08-29 8:00:00,952.0
4119,2004-08-29 9:00:00,949.0
4120,2004-08-29 10:00:00,1028.0
4121,2004-08-29 11:00:00,1003.0
4122,2004-08-29 12:00:00,934.0
4123,2004-08-29 13:00:00,872.0
4124,2004-08-29 14:00:00,852.0
4125,2004-08-29 15:00:00,881.0
4126,2004-08-29 16:00:00,942.0
4127,2004-08-29 17:00:00,1038.0
4128,2004-08-29 18:00:00,1042.0
4129,2004-08-29 19:00:00,1181.0
4130,2004-08-29 20:00:00,1116.0
4131,2004-08-29 21:00:00,1062.0
4132,2004-08-29 22:00:00,1085.0
4133,2004-08-29 23:00:00,1161.0
4134,2004-08-30 0:00:00,1053.0
4135,2004-08-30 1:00:00,956.0
4136,2004-08-30 2:00:00,859.0
4137,2004-08-30 3:00:00,813.0
4138,2004-08-30 4:00:00,815.0
4139,2004-08-30 5:00:00,902.0
4140,2004-08-30 6:00:00,1017.0
4141,2004-08-30 7:00:00,1336.0
4142,2004-08-30 8:00:00,1393.0
4143,2004-08-30 9:00:00,1271.0
4144,2004-08-30 10:00:00,1169.0
4145,2004-08-30 11:00:00,1143.0
4146,2004-08-30 12:00:00,1084.0
4147,2004-08-30 13:00:00,1051.0
4148,2004-08-30 14:00:00,1020.0
4149,2004-08-30 15:00:00,1111.0
4150,2004-08-30 16:00:00,1125.0
4151,2004-08-30 17:00:00,1099.0
4152,2004-08-30 18:00:00,1132.0
4153,2004-08-30 19:00:00,1077.0
4154,2004-08-30 20:00:00,1076.0
4155,2004-08-30 21:00:00,1070.0
4156,2004-08-30 22:00:00,1052.0
4157,2004-08-30 23:00:00,988.0
4158,2004-08-31 0:00:00,926.0
4159,2004-08-31 1:00:00,925.0
4160,2004-08-31 2:00:00,869.0
4161,2004-08-31 3:00:00,832.0
4162,2004-08-31 4:00:00,854.0
4163,2004-08-31 5:00:00,913.0
4164,2004-08-31 6:00:00,976.0
4165,2004-08-31 7:00:00,1309.0
4166,2004-08-31 8:00:00,1333.0
4167,2004-08-31 9:00:00,1209.0
4168,2004-08-31 10:00:00,1180.0
4169,2004-08-31 11:00:00,1204.0
4170,2004-08-31 12:00:00,1143.0
4171,2004-08-31 13:00:00,1120.0
4172,2004-08-31 14:00:00,1030.0
4173,2004-08-31 15:00:00,1058.0
4174,2004-08-31 16:00:00,1040.0
4175,2004-08-31 17:00:00,1093.0
4176,2004-08-31 18:00:00,1184.0
4177,2004-08-31 19:00:00,1180.0
4178,2004-08-31 20:00:00,1079.0
4179,2004-08-31 21:00:00,1095.0
4180,2004-08-31 22:00:00,1073.0
4181,2004-08-31 23:00:00,1063.0
4182,2004-09-01 0:00:00,1046.0
4183,2004-09-01 1:00:00,953.0
4184,2004-09-01 2:00:00,864.0
4185,2004-09-01 3:00:00,829.0
4186,2004-09-01 4:00:00,838.0
4187,2004-09-01 5:00:00,913.0
4188,2004-09-01 6:00:00,1039.0
4189,2004-09-01 7:00:00,1252.0
4190,2004-09-01 8:00:00,1410.0
4191,2004-09-01 9:00:00,1217.0
4192,2004-09-01 10:00:00,1114.0
4193,2004-09-01 11:00:00,1026.0
4194,2004-09-01 12:00:00,1051.0
4195,2004-09-01 13:00:00,1027.0
4196,2004-09-01 14:00:00,996.0
4197,2004-09-01 15:00:00,1028.0
4198,2004-09-01 16:00:00,1030.0
4199,2004-09-01 17:00:00,1133.0
4200,2004-09-01 18:00:00,1180.0
4201,2004-09-01 19:00:00,1261.0
4202,2004-09-01 20:00:00,1093.0
4203,2004-09-01 21:00:00,1068.0
4204,2004-09-01 22:00:00,1031.0
4205,2004-09-01 23:00:00,1055.0
4206,2004-09-02 0:00:00,1060.0
4207,2004-09-02 1:00:00,962.0
4208,2004-09-02 2:00:00,874.0
4209,2004-09-02 3:00:00,832.0
4210,2004-09-02 4:00:00,834.0
4211,2004-09-02 5:00:00,865.0
4212,2004-09-02 6:00:00,903.0
4213,2004-09-02 7:00:00,1236.0
4214,2004-09-02 8:00:00,1464.0
4215,2004-09-02 9:00:00,1258.0
4216,2004-09-02 10:00:00,1203.0
4217,2004-09-02 11:00:00,1156.0
4218,2004-09-02 12:00:00,1106.0
4219,2004-09-02 13:00:00,1008.0
4220,2004-09-02 14:00:00,1011.0
4221,2004-09-02 15:00:00,1049.0
4222,2004-09-02 16:00:00,1053.0
4223,2004-09-02 17:00:00,1088.0
4224,2004-09-02 18:00:00,1248.0
4225,2004-09-02 19:00:00,1374.0
4226,2004-09-02 20:00:00,1213.0
4227,2004-09-02 21:00:00,1108.0
4228,2004-09-02 22:00:00,1071.0
4229,2004-09-02 23:00:00,1044.0
4230,2004-09-03 0:00:00,1045.0
4231,2004-09-03 1:00:00,1004.0
4232,2004-09-03 2:00:00,944.0
4233,2004-09-03 3:00:00,868.0
4234,2004-09-03 4:00:00,850.0
4235,2004-09-03 5:00:00,873.0
4236,2004-09-03 6:00:00,905.0
4237,2004-09-03 7:00:00,1249.0
4238,2004-09-03 8:00:00,1488.0
4239,2004-09-03 9:00:00,1300.0
4240,2004-09-03 10:00:00,1311.0
4241,2004-09-03 11:00:00,1232.0
4242,2004-09-03 12:00:00,1113.0
4243,2004-09-03 13:00:00,1048.0
4244,2004-09-03 14:00:00,1054.0
4245,2004-09-03 15:00:00,1104.0
4246,2004-09-03 16:00:00,1130.0
4247,2004-09-03 17:00:00,1229.0
4248,2004-09-03 18:00:00,1347.0
4249,2004-09-03 19:00:00,1424.0
4250,2004-09-03 20:00:00,1305.0
4251,2004-09-03 21:00:00,1180.0
4252,2004-09-03 22:00:00,1029.0
4253,2004-09-03 23:00:00,1080.0
4254,2004-09-04 0:00:00,1197.0
4255,2004-09-04 1:00:00,1006.0
4256,2004-09-04 2:00:00,987.0
4257,2004-09-04 3:00:00,958.0
4258,2004-09-04 4:00:00,962.0
4259,2004-09-04 5:00:00,958.0
4260,2004-09-04 6:00:00,976.0
4261,2004-09-04 7:00:00,1088.0
4262,2004-09-04 8:00:00,1159.0
4263,2004-09-04 9:00:00,1156.0
4264,2004-09-04 10:00:00,1202.0
4265,2004-09-04 11:00:00,1226.0
4266,2004-09-04 12:00:00,1181.0
4267,2004-09-04 13:00:00,1062.0
4268,2004-09-04 14:00:00,1013.0
4269,2004-09-04 15:00:00,1029.0
4270,2004-09-04 16:00:00,1144.0
4271,2004-09-04 17:00:00,1159.0
4272,2004-09-04 18:00:00,1113.0
4273,2004-09-04 19:00:00,1100.0
4274,2004-09-04 20:00:00,1037.0
4275,2004-09-04 21:00:00,1055.0
4276,2004-09-04 22:00:00,980.0
4277,2004-09-04 23:00:00,1083.0
4278,2004-09-05 0:00:00,1399.0
4279,2004-09-05 1:00:00,1194.0
4280,2004-09-05 2:00:00,970.0
4281,2004-09-05 3:00:00,898.0
4282,2004-09-05 4:00:00,929.0
4283,2004-09-05 5:00:00,913.0
4284,2004-09-05 6:00:00,854.0
4285,2004-09-05 7:00:00,881.0
4286,2004-09-05 8:00:00,867.0
4287,2004-09-05 9:00:00,885.0
4288,2004-09-05 10:00:00,899.0
4289,2004-09-05 11:00:00,886.0
4290,2004-09-05 12:00:00,864.0
4291,2004-09-05 13:00:00,822.0
4292,2004-09-05 14:00:00,810.0
4293,2004-09-05 15:00:00,784.0
4294,2004-09-05 16:00:00,823.0
4295,2004-09-05 17:00:00,863.0
4296,2004-09-05 18:00:00,880.0
4297,2004-09-05 19:00:00,951.0
4298,2004-09-05 20:00:00,942.0
4299,2004-09-05 21:00:00,988.0
4300,2004-09-05 22:00:00,1008.0
4301,2004-09-05 23:00:00,965.0
4302,2004-09-06 0:00:00,957.0
4303,2004-09-06 1:00:00,921.0
4304,2004-09-06 2:00:00,854.0
4305,2004-09-06 3:00:00,826.0
4306,2004-09-06 4:00:00,828.0
4307,2004-09-06 5:00:00,892.0
4308,2004-09-06 6:00:00,954.0
4309,2004-09-06 7:00:00,1120.0
4310,2004-09-06 8:00:00,1096.0
4311,2004-09-06 9:00:00,1058.0
4312,2004-09-06 10:00:00,977.0
4313,2004-09-06 11:00:00,977.0
4314,2004-09-06 12:00:00,943.0
4315,2004-09-06 13:00:00,964.0
4316,2004-09-06 14:00:00,953.0
4317,2004-09-06 15:00:00,967.0
4318,2004-09-06 16:00:00,996.0
4319,2004-09-06 17:00:00,1091.0
4320,2004-09-06 18:00:00,1114.0
4321,2004-09-06 19:00:00,1133.0
4322,2004-09-06 20:00:00,1031.0
4323,2004-09-06 21:00:00,952.0
4324,2004-09-06 22:00:00,949.0
4325,2004-09-06 23:00:00,932.0
4326,2004-09-07 0:00:00,966.0
4327,2004-09-07 1:00:00,888.0
4328,2004-09-07 2:00:00,847.0
4329,2004-09-07 3:00:00,856.0
4330,2004-09-07 4:00:00,881.0
4331,2004-09-07 5:00:00,882.0
4332,2004-09-07 6:00:00,1016.0
4333,2004-09-07 7:00:00,1228.0
4334,2004-09-07 8:00:00,1311.0
4335,2004-09-07 9:00:00,1081.0
4336,2004-09-07 10:00:00,1104.0
4337,2004-09-07 11:00:00,991.0
4338,2004-09-07 12:00:00,1008.0
4339,2004-09-07 13:00:00,986.0
4340,2004-09-07 14:00:00,948.0
4341,2004-09-07 15:00:00,919.0
4342,2004-09-07 16:00:00,958.0
4343,2004-09-07 17:00:00,1037.0
4344,2004-09-07 18:00:00,1120.0
4345,2004-09-07 19:00:00,1205.0
4346,2004-09-07 20:00:00,1172.0
4347,2004-09-07 21:00:00,1088.0
4348,2004-09-07 22:00:00,1055.0
4349,2004-09-07 23:00:00,
4350,2004-09-08 0:00:00,
4351,2004-09-08 1:00:00,
4352,2004-09-08 2:00:00,
4353,2004-09-08 3:00:00,
4354,2004-09-08 4:00:00,
4355,2004-09-08 5:00:00,
4356,2004-09-08 6:00:00,
4357,2004-09-08 7:00:00,
4358,2004-09-08 8:00:00,
4359,2004-09-08 9:00:00,1297.0
4360,2004-09-08 10:00:00,
4361,2004-09-08 11:00:00,
4362,2004-09-08 12:00:00,
4363,2004-09-08 13:00:00,
4364,2004-09-08 14:00:00,
4365,2004-09-08 15:00:00,
4366,2004-09-08 16:00:00,
4367,2004-09-08 17:00:00,
4368,2004-09-08 18:00:00,1325.0
4369,2004-09-08 19:00:00,1383.0
4370,2004-09-08 20:00:00,1254.0
4371,2004-09-08 21:00:00,1221.0
4372,2004-09-08 22:00:00,1226.0
4373,2004-09-08 23:00:00,1100.0
4374,2004-09-09 0:00:00,999.0
4375,2004-09-09 1:00:00,980.0
4376,2004-09-09 2:00:00,859.0
4377,2004-09-09 3:00:00,814.0
4378,2004-09-09 4:00:00,806.0
4379,2004-09-09 5:00:00,813.0
4380,2004-09-09 6:00:00,889.0
4381,2004-09-09 7:00:00,1200.0
4382,2004-09-09 8:00:00,1289.0
4383,2004-09-09 9:00:00,1355.0
4384,2004-09-09 10:00:00,1277.0
4385,2004-09-09 11:00:00,1156.0
4386,2004-09-09 12:00:00,1054.0
4387,2004-09-09 13:00:00,1096.0
4388,2004-09-09 14:00:00,1160.0
4389,2004-09-09 15:00:00,1148.0
4390,2004-09-09 16:00:00,1166.0
4391,2004-09-09 17:00:00,1315.0
4392,2004-09-09 18:00:00,1425.0
4393,2004-09-09 19:00:00,1329.0
4394,2004-09-09 20:00:00,1299.0
4395,2004-09-09 21:00:00,1123.0
4396,2004-09-09 22:00:00,1089.0
4397,2004-09-09 23:00:00,1081.0
4398,2004-09-10 0:00:00,1031.0
4399,2004-09-10 1:00:00,969.0
4400,2004-09-10 2:00:00,881.0
4401,2004-09-10 3:00:00,869.0
4402,2004-09-10 4:00:00,866.0
4403,2004-09-10 5:00:00,895.0
4404,2004-09-10 6:00:00,933.0
4405,2004-09-10 7:00:00,1209.0
4406,2004-09-10 8:00:00,1417.0
4407,2004-09-10 9:00:00,1227.0
4408,2004-09-10 10:00:00,1093.0
4409,2004-09-10 11:00:00,1135.0
4410,2004-09-10 12:00:00,1112.0
4411,2004-09-10 13:00:00,1147.0
4412,2004-09-10 14:00:00,1086.0
4413,2004-09-10 15:00:00,1077.0
4414,2004-09-10 16:00:00,1110.0
4415,2004-09-10 17:00:00,1146.0
4416,2004-09-10 18:00:00,1211.0
4417,2004-09-10 19:00:00,1218.0
4418,2004-09-10 20:00:00,1136.0
4419,2004-09-10 21:00:00,1017.0
4420,2004-09-10 22:00:00,1063.0
4421,2004-09-10 23:00:00,1083.0
4422,2004-09-11 0:00:00,1077.0
4423,2004-09-11 1:00:00,968.0
4424,2004-09-11 2:00:00,898.0
4425,2004-09-11 3:00:00,859.0
4426,2004-09-11 4:00:00,849.0
4427,2004-09-11 5:00:00,886.0
4428,2004-09-11 6:00:00,932.0
4429,2004-09-11 7:00:00,1144.0
4430,2004-09-11 8:00:00,1222.0
4431,2004-09-11 9:00:00,1202.0
4432,2004-09-11 10:00:00,1323.0
4433,2004-09-11 11:00:00,1219.0
4434,2004-09-11 12:00:00,1121.0
4435,2004-09-11 13:00:00,1096.0
4436,2004-09-11 14:00:00,1019.0
4437,2004-09-11 15:00:00,1045.0
4438,2004-09-11 16:00:00,1147.0
4439,2004-09-11 17:00:00,1145.0
4440,2004-09-11 18:00:00,1202.0
4441,2004-09-11 19:00:00,1283.0
4442,2004-09-11 20:00:00,1148.0
4443,2004-09-11 21:00:00,1229.0
4444,2004-09-11 22:00:00,1287.0
4445,2004-09-11 23:00:00,1285.0
4446,2004-09-12 0:00:00,1251.0
4447,2004-09-12 1:00:00,1120.0
4448,2004-09-12 2:00:00,1108.0
4449,2004-09-12 3:00:00,961.0
4450,2004-09-12 4:00:00,950.0
4451,2004-09-12 5:00:00,901.0
4452,2004-09-12 6:00:00,903.0
4453,2004-09-12 7:00:00,1024.0
4454,2004-09-12 8:00:00,1093.0
4455,2004-09-12 9:00:00,1097.0
4456,2004-09-12 10:00:00,1126.0
4457,2004-09-12 11:00:00,1139.0
4458,2004-09-12 12:00:00,1178.0
4459,2004-09-12 13:00:00,1243.0
4460,2004-09-12 14:00:00,1017.0
4461,2004-09-12 15:00:00,1048.0
4462,2004-09-12 16:00:00,1254.0
4463,2004-09-12 17:00:00,1287.0
4464,2004-09-12 18:00:00,1215.0
4465,2004-09-12 19:00:00,1363.0
4466,2004-09-12 20:00:00,1436.0
4467,2004-09-12 21:00:00,1365.0
4468,2004-09-12 22:00:00,1506.0
4469,2004-09-12 23:00:00,1227.0
4470,2004-09-13 0:00:00,1038.0
4471,2004-09-13 1:00:00,934.0
4472,2004-09-13 2:00:00,900.0
4473,2004-09-13 3:00:00,870.0
4474,2004-09-13 4:00:00,875.0
4475,2004-09-13 5:00:00,940.0
4476,2004-09-13 6:00:00,1053.0
4477,2004-09-13 7:00:00,1509.0
4478,2004-09-13 8:00:00,1559.0
4479,2004-09-13 9:00:00,1313.0
4480,2004-09-13 10:00:00,1372.0
4481,2004-09-13 11:00:00,1320.0
4482,2004-09-13 12:00:00,1346.0
4483,2004-09-13 13:00:00,1307.0
4484,2004-09-13 14:00:00,1157.0
4485,2004-09-13 15:00:00,1154.0
4486,2004-09-13 16:00:00,1172.0
4487,2004-09-13 17:00:00,1241.0
4488,2004-09-13 18:00:00,1379.0
4489,2004-09-13 19:00:00,1570.0
4490,2004-09-13 20:00:00,1418.0
4491,2004-09-13 21:00:00,1317.0
4492,2004-09-13 22:00:00,1204.0
4493,2004-09-13 23:00:00,1014.0
4494,2004-09-14 0:00:00,956.0
4495,2004-09-14 1:00:00,891.0
4496,2004-09-14 2:00:00,856.0
4497,2004-09-14 3:00:00,863.0
4498,2004-09-14 4:00:00,911.0
4499,2004-09-14 5:00:00,936.0
4500,2004-09-14 6:00:00,1087.0
4501,2004-09-14 7:00:00,1540.0
4502,2004-09-14 8:00:00,1513.0
4503,2004-09-14 9:00:00,1409.0
4504,2004-09-14 10:00:00,1219.0
4505,2004-09-14 11:00:00,1286.0
4506,2004-09-14 12:00:00,1228.0
4507,2004-09-14 13:00:00,1140.0
4508,2004-09-14 14:00:00,1052.0
4509,2004-09-14 15:00:00,1282.0
4510,2004-09-14 16:00:00,1378.0
4511,2004-09-14 17:00:00,1506.0
4512,2004-09-14 18:00:00,1310.0
4513,2004-09-14 19:00:00,1204.0
4514,2004-09-14 20:00:00,1071.0
4515,2004-09-14 21:00:00,967.0
4516,2004-09-14 22:00:00,947.0
4517,2004-09-14 23:00:00,1011.0
4518,2004-09-15 0:00:00,971.0
4519,2004-09-15 1:00:00,886.0
4520,2004-09-15 2:00:00,908.0
4521,2004-09-15 3:00:00,901.0
4522,2004-09-15 4:00:00,915.0
4523,2004-09-15 5:00:00,940.0
4524,2004-09-15 6:00:00,1048.0
4525,2004-09-15 7:00:00,1298.0
4526,2004-09-15 8:00:00,1487.0
4527,2004-09-15 9:00:00,1327.0
4528,2004-09-15 10:00:00,1363.0
4529,2004-09-15 11:00:00,1393.0
4530,2004-09-15 12:00:00,1361.0
4531,2004-09-15 13:00:00,1289.0
4532,2004-09-15 14:00:00,1265.0
4533,2004-09-15 15:00:00,1339.0
4534,2004-09-15 16:00:00,1269.0
4535,2004-09-15 17:00:00,1299.0
4536,2004-09-15 18:00:00,1546.0
4537,2004-09-15 19:00:00,1571.0
4538,2004-09-15 20:00:00,1312.0
4539,2004-09-15 21:00:00,1074.0
4540,2004-09-15 22:00:00,1127.0
4541,2004-09-15 23:00:00,1040.0
4542,2004-09-16 0:00:00,1060.0
4543,2004-09-16 1:00:00,911.0
4544,2004-09-16 2:00:00,853.0
4545,2004-09-16 3:00:00,915.0
4546,2004-09-16 4:00:00,897.0
4547,2004-09-16 5:00:00,976.0
4548,2004-09-16 6:00:00,1066.0
4549,2004-09-16 7:00:00,1435.0
4550,2004-09-16 8:00:00,1420.0
4551,2004-09-16 9:00:00,1365.0
4552,2004-09-16 10:00:00,1171.0
4553,2004-09-16 11:00:00,982.0
4554,2004-09-16 12:00:00,1021.0
4555,2004-09-16 13:00:00,1044.0
4556,2004-09-16 14:00:00,1005.0
4557,2004-09-16 15:00:00,1021.0
4558,2004-09-16 16:00:00,1064.0
4559,2004-09-16 17:00:00,1167.0
4560,2004-09-16 18:00:00,1167.0
4561,2004-09-16 19:00:00,1164.0
4562,2004-09-16 20:00:00,1092.0
4563,2004-09-16 21:00:00,997.0
4564,2004-09-16 22:00:00,966.0
4565,2004-09-16 23:00:00,969.0
4566,2004-09-17 0:00:00,944.0
4567,2004-09-17 1:00:00,834.0
4568,2004-09-17 2:00:00,796.0
4569,2004-09-17 3:00:00,777.0
4570,2004-09-17 4:00:00,752.0
4571,2004-09-17 5:00:00,755.0
4572,2004-09-17 6:00:00,800.0
4573,2004-09-17 7:00:00,1147.0
4574,2004-09-17 8:00:00,1036.0
4575,2004-09-17 9:00:00,926.0
4576,2004-09-17 10:00:00,961.0
4577,2004-09-17 11:00:00,951.0
4578,2004-09-17 12:00:00,962.0
4579,2004-09-17 13:00:00,1004.0
4580,2004-09-17 14:00:00,893.0
4581,2004-09-17 15:00:00,990.0
4582,2004-09-17 16:00:00,1071.0
4583,2004-09-17 17:00:00,1140.0
4584,2004-09-17 18:00:00,1103.0
4585,2004-09-17 19:00:00,1082.0
4586,2004-09-17 20:00:00,991.0
4587,2004-09-17 21:00:00,935.0
4588,2004-09-17 22:00:00,908.0
4589,2004-09-17 23:00:00,927.0
4590,2004-09-18 0:00:00,936.0
4591,2004-09-18 1:00:00,847.0
4592,2004-09-18 2:00:00,812.0
4593,2004-09-18 3:00:00,804.0
4594,2004-09-18 4:00:00,793.0
4595,2004-09-18 5:00:00,775.0
4596,2004-09-18 6:00:00,835.0
4597,2004-09-18 7:00:00,913.0
4598,2004-09-18 8:00:00,903.0
4599,2004-09-18 9:00:00,982.0
4600,2004-09-18 10:00:00,925.0
4601,2004-09-18 11:00:00,895.0
4602,2004-09-18 12:00:00,930.0
4603,2004-09-18 13:00:00,953.0
4604,2004-09-18 14:00:00,885.0
4605,2004-09-18 15:00:00,903.0
4606,2004-09-18 16:00:00,927.0
4607,2004-09-18 17:00:00,979.0
4608,2004-09-18 18:00:00,1050.0
4609,2004-09-18 19:00:00,1091.0
4610,2004-09-18 20:00:00,1040.0
4611,2004-09-18 21:00:00,997.0
4612,2004-09-18 22:00:00,1042.0
4613,2004-09-18 23:00:00,1191.0
4614,2004-09-19 0:00:00,1149.0
4615,2004-09-19 1:00:00,973.0
4616,2004-09-19 2:00:00,940.0
4617,2004-09-19 3:00:00,949.0
4618,2004-09-19 4:00:00,830.0
4619,2004-09-19 5:00:00,773.0
4620,2004-09-19 6:00:00,811.0
4621,2004-09-19 7:00:00,901.0
4622,2004-09-19 8:00:00,969.0
4623,2004-09-19 9:00:00,1027.0
4624,2004-09-19 10:00:00,1094.0
4625,2004-09-19 11:00:00,1083.0
4626,2004-09-19 12:00:00,1098.0
4627,2004-09-19 13:00:00,1059.0
4628,2004-09-19 14:00:00,1021.0
4629,2004-09-19 15:00:00,925.0
4630,2004-09-19 16:00:00,1045.0
4631,2004-09-19 17:00:00,1303.0
4632,2004-09-19 18:00:00,1254.0
4633,2004-09-19 19:00:00,1345.0
